age,job,marital,education,default,housing,loan,contact,month,day_of_week,mean,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
41,10,1,5,2,1,0,1,4,4,216,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
29,3,1,4,0,1,0,1,4,4,21,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
48,3,0,5,0,1,0,1,4,4,14,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
37,4,1,1,0,1,0,1,4,4,94,7,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
30,2,0,4,0,2,2,1,4,4,709,9,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
46,10,1,5,2,0,0,1,4,4,8,6,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
37,5,0,6,2,0,0,1,4,4,43,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
31,3,3,4,0,0,0,1,4,4,111,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
33,9,0,5,0,2,2,1,4,4,38,5,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
34,9,0,5,0,1,0,1,4,4,19,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
39,5,0,4,0,1,0,1,4,4,274,9,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
28,3,1,5,0,0,0,1,4,4,819,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
58,5,1,6,2,1,0,1,4,4,16,8,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
45,4,1,1,2,1,1,1,4,4,19,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
47,2,1,4,2,1,0,1,4,4,247,7,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
53,4,3,1,2,1,0,1,4,4,27,5,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
41,3,1,4,2,0,0,1,4,4,23,7,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
33,4,1,3,0,0,0,1,4,4,12,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
38,9,0,3,2,1,1,1,4,4,375,5,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
60,9,1,6,2,1,0,1,4,4,10,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
36,3,1,4,0,1,0,1,4,4,21,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
37,3,1,4,0,1,0,1,4,4,14,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
52,6,1,5,0,1,0,1,4,4,11,12,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
47,3,1,3,0,1,0,1,4,4,9,7,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
44,4,1,3,0,0,0,1,4,4,109,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
38,5,1,6,0,1,0,1,4,4,21,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
46,3,1,4,0,1,0,1,4,4,7,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
33,7,1,5,0,1,0,1,4,4,18,5,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
45,4,1,3,2,0,0,1,4,4,13,6,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
38,3,1,5,0,0,0,1,4,4,24,5,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
55,5,1,6,0,1,1,1,4,4,61,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
29,8,0,5,0,0,0,1,4,4,6,17,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
34,4,1,3,0,0,0,1,4,4,114,10,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
25,4,1,3,2,0,0,1,4,4,11,7,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
40,3,1,5,0,0,0,1,4,4,44,5,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
46,3,1,3,2,0,1,1,4,4,24,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
27,4,1,5,0,0,0,1,4,4,10,19,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
51,4,3,7,2,0,0,1,4,4,197,6,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
42,3,3,5,0,0,0,1,4,4,26,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
57,9,1,3,2,1,0,1,4,4,185,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
37,3,0,5,0,0,0,1,4,4,18,11,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
45,12,1,7,0,0,0,1,4,4,61,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
28,4,1,7,2,0,0,1,4,4,20,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
47,7,3,5,0,0,0,1,4,4,8,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
33,3,0,4,0,1,1,1,4,4,15,26,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
58,5,0,6,0,1,1,1,4,4,39,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
31,3,3,4,2,0,1,1,4,4,28,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
52,2,2,6,0,1,0,1,4,4,7,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
27,10,0,5,0,0,0,1,4,4,48,5,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
32,3,1,5,0,0,0,1,4,4,18,9,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
36,3,0,5,0,0,0,1,4,4,35,7,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
35,3,1,5,0,0,0,1,4,4,13,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
28,3,0,4,0,0,0,1,4,4,22,16,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
49,7,1,4,2,0,0,1,4,4,18,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
29,3,1,7,0,2,2,1,4,4,83,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
47,3,1,5,0,1,0,1,4,4,11,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
38,3,1,4,0,1,0,1,4,4,447,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
58,5,1,6,2,0,0,1,4,4,18,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
38,2,1,3,0,2,2,1,4,4,17,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
46,3,1,4,0,0,1,1,4,4,492,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
58,3,1,5,0,2,2,1,4,4,36,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
27,4,1,2,2,1,0,1,4,4,34,8,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
26,5,1,2,0,1,0,1,4,4,11,20,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
29,3,1,5,0,1,0,1,4,4,9,16,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
39,3,1,4,0,1,1,1,4,4,9,19,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
33,8,1,3,0,0,0,1,4,4,11,6,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
48,4,1,6,0,1,1,1,4,4,12,24,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
37,7,1,5,2,0,0,1,4,4,10,23,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
38,1,1,3,0,0,0,1,4,4,86,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
40,4,1,3,0,0,0,1,4,4,46,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
55,4,1,1,2,2,2,1,4,4,32,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
39,3,1,6,0,0,0,1,4,4,32,5,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
40,3,0,6,2,0,1,1,4,4,36,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
37,4,1,3,0,0,0,1,4,4,124,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
39,4,0,1,2,0,0,1,4,4,15,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
36,4,1,6,2,1,0,1,4,4,9,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
35,11,0,5,2,0,0,1,4,4,10,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
33,2,3,4,0,1,0,1,4,4,52,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
41,5,1,4,0,1,0,1,4,4,145,24,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
33,4,1,3,0,0,0,1,4,4,8,13,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
24,2,0,4,0,0,0,1,4,4,12,8,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
53,5,3,5,0,1,0,1,4,4,16,28,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
32,3,0,5,2,0,0,1,4,4,44,15,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
40,4,1,7,2,0,0,1,4,4,22,8,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
51,4,1,3,2,0,0,1,4,4,60,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
38,12,1,7,2,1,0,1,4,4,13,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
53,5,1,7,0,0,0,1,4,4,51,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
49,5,1,6,0,1,0,1,4,4,41,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
42,7,1,4,0,0,0,1,4,4,20,5,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
37,4,0,7,2,0,1,1,4,4,53,11,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
47,4,3,1,0,1,1,1,4,4,9,18,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
31,2,0,6,0,1,0,1,4,4,202,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
46,4,0,4,0,0,0,1,4,4,310,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
54,5,1,4,0,0,0,1,4,4,204,2,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
39,8,3,3,2,0,0,1,4,4,638,9,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
45,4,1,3,2,0,0,1,4,4,924,3,28,0,2,1.4,94.465,-41.8,4.959,5228.1,1
32,2,1,4,0,0,0,1,4,4,298,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,0
56,5,1,7,0,0,1,1,4,4,988,4,28,0,2,1.4,94.465,-41.8,4.959,5228.1,1
29,2,0,4,2,0,0,1,4,0,123,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
32,3,0,5,0,1,0,1,4,0,85,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
40,3,0,5,0,0,0,1,4,0,498,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,1
39,7,0,5,0,0,0,1,4,0,670,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,1
25,4,1,3,0,1,0,1,4,0,82,5,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
26,4,1,3,0,0,0,1,4,0,72,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
46,7,1,3,0,0,0,1,4,0,53,4,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
26,4,1,3,0,1,0,1,4,0,123,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
54,4,1,6,0,0,0,1,4,0,364,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
47,4,1,1,0,1,0,1,4,0,655,4,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
40,7,3,5,2,2,2,1,4,0,88,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
41,9,0,5,0,1,1,1,4,0,640,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
36,5,1,3,0,0,0,1,4,0,339,4,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
30,4,0,3,0,1,0,1,4,0,662,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,1
58,7,1,5,2,0,0,1,4,0,25,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
47,3,1,5,0,0,0,1,4,0,216,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
52,7,1,1,0,0,0,1,4,1,165,5,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
34,4,0,4,0,1,0,1,4,1,137,5,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
30,2,1,4,0,1,0,1,4,1,62,5,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
26,3,0,4,0,0,0,1,4,1,56,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
58,2,1,4,0,1,0,1,4,1,790,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
43,9,3,5,2,1,0,1,4,1,363,4,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
31,4,1,2,0,0,0,1,4,1,481,6,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
46,4,1,2,0,0,0,1,4,1,32,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
39,3,0,4,0,0,0,1,4,1,183,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
42,9,1,6,0,1,0,1,4,1,214,4,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
37,2,1,4,2,1,0,1,4,1,146,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
51,3,3,7,0,1,0,1,4,1,528,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,1
37,2,1,4,0,1,1,1,4,1,351,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
35,3,3,5,0,0,0,1,4,1,51,8,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
55,4,1,3,2,1,0,1,4,1,103,6,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
43,4,1,3,0,0,0,1,4,2,89,4,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
29,10,0,5,0,0,0,1,4,2,347,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
58,4,1,3,0,0,0,1,4,2,372,5,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
34,4,1,3,2,0,0,1,4,2,411,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
44,4,1,7,0,1,0,1,4,2,151,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
42,9,1,5,2,1,0,1,4,2,157,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
44,4,1,6,2,1,0,1,4,2,43,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
32,4,0,3,0,1,0,1,4,2,75,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
52,5,1,3,0,0,1,1,4,2,249,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
36,4,1,3,0,1,0,1,4,2,268,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
38,4,1,3,0,0,0,1,4,2,333,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
39,5,1,3,2,1,0,1,4,2,155,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
33,12,1,7,2,1,0,1,4,2,247,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
39,2,1,2,2,1,0,1,4,2,100,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
36,3,1,5,0,1,0,1,4,2,67,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
44,2,1,3,0,1,0,1,4,2,162,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
30,2,1,7,2,0,0,1,4,2,93,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
29,4,3,1,2,0,0,1,4,2,231,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
34,5,1,6,0,0,0,1,4,2,67,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
41,3,0,2,0,0,0,1,4,2,168,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
51,10,1,5,0,0,0,1,4,2,71,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
28,3,1,4,0,0,0,1,4,2,151,1,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
31,1,1,1,0,0,0,1,4,2,91,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
46,2,3,6,2,1,0,1,4,2,292,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
29,3,1,5,0,1,1,1,4,2,281,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
33,2,0,4,0,0,0,1,4,2,375,2,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
42,7,1,5,0,0,0,1,4,2,168,8,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
36,4,1,7,2,0,0,1,4,2,456,3,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
44,4,1,3,2,1,0,1,4,2,103,5,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
39,4,1,1,0,0,0,1,4,2,305,4,28,0,2,1.4,94.465,-41.8,4.958,5228.1,0
44,3,1,5,2,1,1,1,4,3,91,4,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
45,3,1,4,0,1,0,1,4,3,650,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
28,2,0,3,0,0,0,1,4,3,178,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
59,6,1,3,0,0,1,1,4,3,465,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
42,2,0,7,0,1,0,1,4,3,626,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
58,2,1,1,0,0,0,1,4,3,322,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
51,2,1,6,2,0,0,1,4,3,177,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
31,4,1,1,2,1,1,1,4,3,519,3,28,0,2,1.4,94.465,-41.8,4.955,5228.1,1
49,8,1,3,0,1,1,1,4,3,271,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
48,4,1,4,0,1,1,1,4,3,677,3,28,0,2,1.4,94.465,-41.8,4.955,5228.1,1
52,5,1,3,0,1,1,1,4,3,138,3,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
29,4,0,2,0,1,0,1,4,3,215,3,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
60,9,1,6,0,1,0,1,4,3,318,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
28,3,0,6,0,0,1,1,4,3,253,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
30,3,1,4,0,2,2,1,4,3,344,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
30,3,0,5,0,0,0,1,4,3,301,4,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
36,4,1,4,0,0,0,1,4,3,197,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
56,3,3,4,0,1,0,1,4,3,71,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
29,4,1,3,0,0,1,1,4,3,190,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
45,5,0,6,2,1,1,1,4,3,116,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
51,7,1,5,2,0,1,1,4,3,93,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
35,9,1,6,2,1,0,1,4,3,29,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
30,2,3,4,2,1,0,1,4,3,133,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
39,4,1,2,0,1,0,1,4,3,150,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
25,5,0,6,0,0,1,1,4,3,150,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
36,4,0,1,0,1,0,1,4,3,182,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
38,4,0,4,2,0,0,1,4,3,277,1,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
29,3,1,5,0,0,0,1,4,3,176,7,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
36,4,0,3,0,1,1,1,4,3,762,3,28,0,2,1.4,94.465,-41.8,4.955,5228.1,1
37,3,0,5,2,1,0,1,4,3,179,3,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
42,3,3,4,2,0,0,1,4,3,105,3,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
58,6,0,6,0,1,0,1,4,3,565,3,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
49,2,3,4,0,0,0,1,4,3,138,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
55,5,2,7,2,0,0,1,4,3,667,3,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
58,6,1,4,0,1,0,1,4,3,3183,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,1
34,3,0,5,0,0,0,1,4,3,406,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
29,4,3,1,2,0,0,1,4,3,243,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
46,12,1,1,2,1,0,1,4,3,110,3,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
38,4,1,4,2,0,0,1,4,3,113,5,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
27,5,0,7,0,1,0,1,4,3,174,8,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
39,9,3,6,0,1,0,1,4,3,529,4,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
60,6,3,1,2,1,0,1,4,3,45,2,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
42,4,1,3,2,0,0,1,4,3,75,5,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
35,4,1,3,2,1,1,1,4,3,122,6,28,0,2,1.4,94.465,-41.8,4.955,5228.1,0
31,2,0,4,0,0,0,1,4,4,422,6,28,0,2,1.4,94.465,-41.8,4.947,5228.1,1
34,4,1,2,0,0,0,1,4,4,381,3,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
38,4,0,4,2,1,0,1,4,4,856,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,1
39,2,1,3,2,0,0,1,4,4,97,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
33,2,1,4,0,0,0,1,4,4,59,4,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
34,3,1,5,0,0,0,1,4,4,198,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
32,7,1,5,0,0,0,1,4,4,80,4,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
29,3,0,4,0,0,0,1,4,4,433,4,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
44,4,1,2,0,1,0,1,4,4,159,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
50,3,1,4,0,0,0,1,4,4,513,3,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
59,1,1,2,0,0,0,1,4,4,207,3,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
26,3,1,4,0,0,0,1,4,4,120,6,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
29,2,1,4,0,1,1,1,4,4,121,4,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
34,3,1,4,0,1,0,1,4,4,95,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
39,9,1,2,2,0,1,1,4,4,213,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
24,5,0,3,0,0,0,1,4,4,111,3,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
34,4,1,3,0,0,0,1,4,4,302,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
37,3,1,4,0,0,0,1,4,4,212,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
27,9,0,5,0,0,0,1,4,4,911,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,1
30,5,1,4,0,0,0,1,4,4,154,6,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
58,2,1,4,0,0,0,1,4,4,181,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
58,2,1,4,0,1,0,1,4,4,32,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
40,2,1,4,0,0,0,1,4,4,392,4,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
37,4,1,1,2,0,0,1,4,4,124,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
40,7,1,3,0,1,1,1,4,4,162,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
33,5,0,6,0,0,0,1,4,4,634,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
32,2,0,4,0,0,0,1,4,4,79,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
34,3,0,3,0,1,0,1,4,4,148,5,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
27,3,0,6,0,1,1,1,4,4,103,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
27,3,0,6,0,1,1,1,4,4,141,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
27,9,0,5,0,1,0,1,4,4,244,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
36,4,0,1,0,1,0,1,4,4,250,8,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
42,3,0,4,0,0,0,1,4,4,140,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
51,2,1,4,0,2,2,1,4,4,133,5,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
30,4,1,3,2,0,0,1,4,4,191,28,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
28,4,1,4,0,0,0,1,4,4,216,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
58,5,1,1,2,1,1,1,4,4,269,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
29,4,1,7,2,0,0,1,4,4,139,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
35,5,0,6,0,0,0,1,4,4,397,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
29,4,0,3,0,1,0,1,4,4,76,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
41,4,1,6,2,0,1,1,4,4,244,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
59,5,3,1,0,1,0,1,4,4,135,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
35,3,1,4,0,1,0,1,4,4,131,4,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
42,4,1,3,0,1,1,1,4,4,102,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
58,4,1,1,2,0,0,1,4,4,326,1,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
30,10,1,3,0,0,0,1,4,4,153,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
42,4,1,2,2,1,0,1,4,4,151,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
40,4,1,3,2,1,0,1,4,4,349,5,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
54,3,1,5,0,1,0,1,4,4,291,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
47,4,1,3,0,1,0,1,4,4,185,3,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
30,4,0,2,2,1,0,1,4,4,169,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
35,4,1,2,0,0,0,1,4,4,281,3,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
49,1,3,1,0,0,0,1,4,4,114,4,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
49,1,1,1,0,0,1,1,4,4,183,2,28,0,2,1.4,94.465,-41.8,4.947,5228.1,0
